grid_id,distance_km
1,14.30099905957653
2,14.508748147865356
3,14.637157243682093
4,13.727486127413865
5,13.808927356475916
6,13.90787813056031
7,14.023967821291038
8,14.156774802570512
9,14.305833501365242
10,14.470641710956462
11,14.650667933065774
12,14.845358542084814
13,15.054144598785392
14,15.276448178789078
15,13.682126432528486
16,13.544119870769878
17,13.119701875293611
18,13.16697294956861
19,13.23298061710816
20,13.317446278128893
21,13.420021413132615
22,13.54029446086852
23,13.67779855989682
24,13.832019838158283
25,14.002405941883456
26,14.188374519985787
27,14.389321418241748
28,14.60462838402811
29,14.833670132291884
30,15.07582067257823
31,15.330458842116434
32,15.596973029017994
33,15.874765101443344
34,16.16325358286791
35,14.165291651062848
36,13.365099512986276
37,13.204865934575588
38,13.061817779627903
39,12.936525154240316
40,12.829508269001632
41,12.741227640320615
42,12.67207485538808
43,12.622364299078349
44,12.621191620881241
45,12.670322698696022
46,12.738904059893866
47,12.826623718082216
48,12.933092258364123
49,13.057851075940743
50,13.200381588406286
51,13.360115023368042
52,13.536442398049543
53,13.728724345466407
54,13.936300495895273
55,14.15849818554142
56,14.394640329930736
57,14.644052362176161
58,14.906068191989666
59,15.180035187783158
60,15.465318220470722
61,15.761302833792405
62,16.067397623031592
63,13.49318300299006
64,13.27812437471003
65,13.078653840069224
66,12.895494780210887
67,12.729351318293288
68,12.58089759685786
69,12.450766390094735
70,12.339537392414737
71,12.247725601796045
72,12.175770274400675
73,12.124024955973486
74,12.092749087414187
75,12.082101632135258
76,12.092137081894759
77,12.1228040718896
78,12.173946686408312
79,12.245308378379072
80,12.33653827618143
81,12.447199524301773
82,12.576779212336803
83,12.72469939581898
84,12.890328703025563
85,13.072994049954032
86,13.27199204295355
87,13.486599725146108
88,13.71608440862041
89,13.959712420479468
90,14.2167566702317
91,14.486503014139275
92,14.768255446624531
93,15.06134018920109
94,15.365108774523295
95,15.678940238773205
96,14.080606902908867
97,13.047370930060968
98,12.824838694684967
99,12.618204583171794
100,12.428261594481604
101,12.255785801773595
102,12.101524076621262
103,11.966180858366334
104,11.850404368342105
105,11.754772777527878
106,11.67978092300533
107,11.62582821856095
108,11.593208405164502
109,11.58210172998259
110,11.592570027468216
111,11.624555010831306
112,11.677879882835414
113,11.75225416318167
114,11.847281429682914
115,11.962469503919266
116,12.097242495308064
117,12.250954058699921
118,12.42290121937967
119,12.612338168022363
120,12.81848951408248
121,13.040562594486916
122,13.277758551006269
123,13.529282002268594
124,13.794349236372032
125,14.072194932315515
126,14.362077481032305
127,14.663283020158348
128,14.97512832290104
129,15.29696269347094
130,13.672285521765005
131,13.385588920430575
132,13.111696690544766
133,12.851427526268488
134,12.605625284809166
135,12.375152046706699
136,12.160879389961805
137,11.963677816427797
138,11.78440436565953
139,11.623888575320404
140,11.48291709321081
141,11.362217403642733
142,11.262441284452079
143,11.184148740240332
144,11.127793240436677
145,11.093709107417457
146,11.082101836659227
147,11.093041984783733
148,11.126463042416642
149,11.182163439708445
150,11.259812545084444
151,11.358960247686836
152,11.479049493168787
153,11.619430994016335
154,11.779379269842542
155,11.958109187529818
156,12.154792252398797
157,12.368572029828773
158,12.598578229909574
159,12.84393914549739
160,13.103792280531962
161,13.377293130129797
162,13.663622171573197
163,13.961990195011435
164,14.271642146707723
165,14.59185968003301
166,14.921962614879515
167,13.577801466548122
168,13.27024084269329
169,12.974663439996197
170,12.691906505299459
171,12.422845491164717
172,12.168388942478801
173,11.929471438983756
174,11.707044382405748
175,11.50206448989514
176,11.315479967186347
177,11.148214486898086
178,11.001149285596172
179,10.875103905805313
180,10.77081632561575
181,10.688923410626513
182,10.629942757904596
183,10.594257047779102
184,10.582101953416721
185,10.59355847251502
186,10.628550252441936
187,10.686846112243424
188,10.76806756966454
189,10.871700811876217
190,10.997112252816136
191,11.143566630981644
192,11.310246532114869
193,11.496272264317039
194,11.700721145869343
195,11.922645456922837
196,12.161088522396819
197,12.415098606441289
198,12.683740487953433
199,12.966104739814423
200,13.261314847402078
201,13.56853237605363
202,13.88696043769494
203,14.215845720750954
204,14.554479341916771
205,13.857827917218446
206,13.519689121474935
207,13.191838131944179
208,12.875060879759182
209,12.570194589408475
210,12.278126541687168
211,11.999791278675296
212,11.7361659024513
213,11.488263117109971
214,11.257121692779114
215,11.043794101853173
216,10.84933120160942
217,10.674764019888425
218,10.521082940381818
219,10.389214869107393
220,10.279999268218404
221,10.194164228256268
222,10.132303966559064
223,10.09485923769308
224,10.082102081754883
225,10.094126101105283
226,10.130843059839775
227,10.191986090119656
228,10.277119237377825
229,10.385652563867623
230,10.516861629567014
231,10.669909929026945
232,10.843872797651056
233,11.03776139485382
234,11.250545585340037
235,11.48117482341868
236,11.728596449873777
237,11.991771096968145
238,12.269685138591347
239,12.561360306840106
240,12.865860721939555
241,13.182297655357193
242,13.5098323761816
243,13.847677429468575
244,14.195096672749438
245,14.551404362012313
246,13.855132473548213
247,13.498418248730443
248,13.15104157759939
249,12.813761896251883
250,12.487397378634407
251,12.172825992760032
252,11.87098530064388
253,11.582870601288432
254,11.309530968359415
255,11.052062707131618
256,10.811599763238474
257,10.589300675613432
258,10.386331795038895
259,10.203846701843608
260,10.042962056724773
261,9.904730497641129
262,9.79011162290763
263,9.699942522875064
264,9.634909667722303
265,9.595524147395883
266,9.582102223486572
267,9.594752856610487
268,9.633373331160996
269,9.697653380875845
270,9.787087434661116
271,9.900993879999637
272,10.038539693096757
273,10.198768480947487
274,10.380629936861093
275,10.583008893700576
276,10.804752500739399
277,11.044694471117031
278,11.301675774787203
279,11.574561532796857
280,11.862254171724256
281,12.163703111827347
282,12.477911393769679
283,12.803939710450685
284,13.140908319707004
285,13.487997287404589
286,13.844445463185671
287,14.209548534039044
288,13.514162811435654
289,13.148201240172712
290,12.791317180422352
291,12.444291645901618
292,12.107972329269076
293,11.7832759996715
294,11.471189678604535
295,11.172770113119308
296,10.889140983507414
297,10.621487217748257
298,10.371045756088362
299,10.139092140471318
300,9.926922422939349
301,9.73583012121436
302,9.567078316144048
303,9.421867482899685
304,9.30130024369772
305,9.206344854582628
306,9.137799786578213
307,9.096262105814546
308,9.082102380823862
309,9.095448477884707
310,9.13617985658908
311,9.203932949018743
312,9.298117072188415
313,9.417939288730334
314,9.562435871905194
315,9.730507651833387
316,9.920956532536412
317,10.132520805730708
318,10.363907430918827
319,10.613820075483817
320,10.88098230642951
321,11.164155826166208
322,11.462154015236825
323,11.773851282698388
324,12.098188847310464
325,12.434177606230179
326,12.780898720409489
327,13.137502481805807
328,13.50320594590568
329,13.877289727307392
330,14.259094274662754
331,13.18334165257089
332,12.807930999443249
333,12.441289959027085
334,12.08421678068864
335,11.737584698768558
336,11.402345983123585
337,11.07953488540667
338,10.770268921203044
339,10.4757478011415
340,10.197249205114574
341,9.936120505977097
342,9.693765525707096
343,9.471625490140337
344,9.271153584293865
345,9.093782939000347
346,8.940888518471896
347,8.813744201974062
348,8.713477274654487
349,8.641023410106525
350,8.59708583952131
351,8.582102556494336
352,8.596224964964296
353,8.639310331638992
354,8.710928903650462
355,8.810384879364909
356,8.936748910013675
357,9.088898747302636
358,9.265564192039696
359,9.465372636874738
360,9.68689209772597
361,9.928669491481456
362,10.189262840321836
363,10.467266911054299
364,10.761332442840946
365,11.070179551544314
366,11.39260614001549
367,11.727492230635134
368,12.073801115543366
369,12.43057813361008
370,12.79694776475523
371,13.172109605221278
372,13.555333666496427
373,13.94595533364926
374,14.343370229002286
375,12.863452015801618
376,12.478421259154523
377,12.101801373308367
378,11.734402236036445
379,11.377117174187227
380,11.030928997744239
381,10.696915158650345
382,10.376251407394308
383,10.070213137145664
384,9.780173412860835
385,9.507596507199848
386,9.254025648430392
387,9.021063687830628
388,8.810345590156219
389,8.62350211782162
390,8.462114873609478
391,8.327663987712974
392,8.221471087970835
393,8.144641564146895
394,8.098011210570034
395,8.082102753900545
396,8.097097275116285
397,8.142824058076188
398,8.218770163404814
399,8.324108502233857
400,8.457740934496089
401,8.618351412720392
402,8.804463665166004
403,9.014498310461718
404,9.246825355083006
405,9.499809393113885
406,9.77184618501456
407,10.061390421888637
408,10.36697528596269
409,10.687224894136456
410,11.020860914463027
411,11.366704652361987
412,11.723675789278566
413,12.090788781969737
414,12.467147738287776
415,12.851940401604063
416,13.244431714666794
417,13.643957299939062
418,14.049917087322942
419,14.461769238884226
420,12.555329481827663
421,12.160546770410436
422,11.773763082100322
423,11.395792928599452
424,11.027542601577474
425,10.670018518620054
426,10.324335065551859
427,9.991721268323715
428,9.67352537919663
429,9.371216176145449
430,9.086379475794466
431,8.82070809721236
432,8.575983366023776
433,8.3540463281218
434,8.15675728525093
435,7.985943198432037
436,7.843333993058801
437,7.730490766100204
438,7.6487310609570605
439,7.599058244344369
440,7.582102977342561
441,7.598084292577684
442,7.646795686770017
443,7.727618238066198
444,7.839558851834848
445,7.9813083106387355
446,8.151311655651485
447,8.347842898955905
448,8.569076987852153
449,8.81315379315635
450,9.07823105786116
451,9.362525220153147
452,9.664340528773423
453,9.982087818396577
454,10.31429476853702
455,10.659609558063512
456,11.0167996845022
457,11.38474745642329
458,11.76244336881693
459,12.148978284724777
460,12.543535096646519
461,12.945380337359417
462,13.353856051230318
463,13.768372118557421
464,14.18839913990152
465,14.61346192766269
466,12.671290371291404
467,12.259861297407529
468,11.855243497700073
469,11.458158567058174
470,11.069417198115602
471,10.68992967535457
472,10.320716826951267
473,9.962921016459171
474,9.617816516148176
475,9.286818287033588
476,8.971487794923998
477,8.673534032478289
478,8.394807440951096
479,8.13728402654944
480,7.90303680156087
481,7.694191968291035
482,7.512868254069351
483,7.361099697809552
484,7.240744997524819
485,7.153389929066461
486,7.100252589546254
487,7.082103232334805
488,7.099210206180396
489,7.151320501111994
490,7.237678099205124
491,7.35707711158462
492,7.50794132794677
493,7.688418715313305
494,7.896479069817681
495,8.13000498512501
496,8.386869524217383
497,8.664997390324771
498,8.962409225895897
499,9.277250588968302
500,9.607808170889005
501,9.952516124412476
502,10.309955216429367
503,10.678847125175448
504,11.058045726119815
505,11.446526750025335
506,11.843376798748503
507,12.247782385200317
508,12.659019421476213
509,13.076443402982353
510,13.499480413315526
511,13.927618992045208
512,14.36040285457435
513,13.256858662285902
514,12.825244674075954
515,12.398770112716923
516,11.977983956663625
517,11.56350721123051
518,11.156043132861614
519,10.756388694183453
520,10.365447269580141
521,9.984242407741071
522,9.613932380385458
523,9.255824932047537
524,8.911391279188766
525,8.582277896274999
526,8.270313975114803
527,7.977511680033319
528,7.706055538546087
529,7.458276699160848
530,7.23660767758861
531,7.043514040407901
532,6.881401702815498
533,6.752502406782306
534,6.658745235529712
535,6.601627637922214
536,6.582103526067274
537,6.600506509803322
538,6.656522030613648
539,6.749213650650988
540,6.877098535008965
541,7.0382585643262106
542,7.230469070288597
543,7.451327555173565
544,7.69836876828966
545,7.969158114297048
546,8.261360687486974
547,8.572787164443316
548,8.901420062267192
549,9.245424732429639
550,9.603149370967342
551,9.973117727130234
552,10.354017411482756
553,10.744685938424485
554,11.14409598278235
555,11.551340815314667
556,11.965620501655703
557,12.386229181947673
558,12.812543568933567
559,13.244012687396133
560,13.680148808474216
561,14.120519493987722
562,13.015844276351993
563,12.57596125885945
564,12.140733130351832
565,11.710678900068576
566,11.286390018894444
567,10.868541715275741
568,10.457906022468253
569,10.055366613548536
570,9.661935473338422
571,9.27877127905652
572,8.907199100005172
573,8.548730617186495
574,8.205083456206316
575,7.878197375123283
576,7.570243935269734
577,7.2836249627213085
578,7.0209537782032
579,6.785012255976741
580,6.5786769697138485
581,6.40480991364554
582,6.266114377189503
583,6.16496461839886
584,6.1032276792037345
585,6.08210386809428
586,6.1020149803467545
587,6.162563279875105
588,6.2625702021257865
589,6.400186317181916
590,6.573049844077818
591,6.778464694222447
592,7.013571341970439
593,7.2754918958787815
594,7.561440450409342
595,7.868797941437779
596,8.195155910735576
597,8.53833588934946
598,8.896391353658057
599,9.267598312158908
600,9.65043925599345
601,10.043583881847566
602,10.445868874813481
603,10.856278179370952
604,11.273924572480281
605,11.69803293823639
606,12.127925378322223
607,12.563008132618599
608,13.002760195371208
609,13.446723469173397
610,13.894494284230262
611,12.341908370213817
612,11.89812176676818
613,11.458965962726808
614,11.024994344353212
615,10.596843853294676
616,10.175249334006413
617,9.761060309581472
618,9.355260430654806
619,8.958989735649011
620,8.57356964406035
621,8.200530214543566
622,7.841638550566504
623,7.498926224188336
624,7.1747121108730445
625,6.871615038111284
626,6.5925482622492755
627,6.3406854478182995
628,6.119386513880583
629,5.9320730494787695
630,5.782048946735158
631,5.672273739915059
632,5.605112732016972
633,5.582104271393321
634,5.603792238725162
635,5.669663730141777
636,5.778207868446234
637,5.92708069196487
638,6.113336641078387
639,6.33367857135491
640,6.584685535644749
641,6.862993731704698
642,7.165422689521309
643,7.489050786154117
644,7.831250285598359
645,8.189693546999985
646,8.562340786949674
647,8.94741745477156
648,9.34338688421065
649,9.748921880194157
650,10.162877406729711
651,10.584265517375592
652,11.012233011537434
653,11.44604190357888
654,11.885052571047906
655,12.328709339369682
656,12.77652821907227
657,13.228086509047285
658,13.683013997249569
659,12.123968114985045
660,11.671897969536182
661,11.223894224793446
662,10.780463854929456
663,10.342195138631318
664,9.909772936027245
665,9.483996995028356
666,9.065803790056108
667,8.656292377102595
668,8.256754633387944
669,7.868709959965616
670,7.493943941086756
671,7.134549400644703
672,6.792966546975518
673,6.4720162133926475
674,6.174916454860431
675,5.905268205813764
676,5.6669914364399485
677,5.464191733346526
678,5.300942431008029
679,5.18098349881083
680,5.107366187482441
681,5.082104754049027
682,5.105916968500029
683,5.178125862443412
684,5.296752477263227
685,5.458771488483735
686,5.660458066408737
687,5.897744050029685
688,6.166521242787487
689,6.462861873492126
690,6.78315435132704
691,7.124168885702791
692,7.483073009807171
693,7.857415671083804
694,8.245094322461215
695,8.644314879987363
696,9.05355063510774
697,9.471503495250824
698,9.897069152968335
699,10.329306713266199
700,10.76741271312728
701,11.210699170564865
702,11.65857518099843
703,12.11053155766011
704,12.566128041969419
705,13.024982661226808
706,13.486762868952201
707,11.923024091546331
708,11.463032009275864
709,11.006529980142327
710,10.553970890705573
711,10.105884469948656
712,9.662892955944313
713,9.225730303673906
714,8.795265714815889
715,8.37253237391798
716,7.958762322773148
717,7.555428318003041
718,7.164293156102077
719,6.787466079816522
720,6.42746413002427
721,6.087273158059975
722,5.770398067631579
723,5.480884346254268
724,5.223283696593922
725,5.002528553960754
726,4.823680264205068
727,4.691533933520067
728,4.6101073748296875
729,4.582105342039605
730,4.608501787309699
731,4.68837797982687
732,4.819075371875219
733,4.9966075289042955
734,5.216194604881215
735,5.472776764502705
736,5.761413443953618
737,6.07753932362912
738,6.417093079295882
739,6.776553913785082
740,7.15292124271788
741,7.5436650020141744
742,7.946664773394075
743,8.36014834669763
744,8.78263512488592
745,9.212886577776192
746,9.64986416759622
747,10.09269427908853
748,10.540639315014774
749,10.9930740253727
750,11.449466183425876
751,11.909360824305457
752,12.372367380642652
753,12.838149164099908
754,13.30641474318939
755,11.739949068118413
756,11.272488788200377
757,10.807941655939487
758,10.346700063125478
759,9.889226539743623
760,9.43606914517154
761,8.987880744121341
762,8.545443208437817
763,8.109697835722661
764,7.681783539309969
765,7.263084585966379
766,6.855289713862661
767,6.460464102452703
768,6.0811344153183144
769,5.720384177243484
770,5.381950807406773
771,5.070305104373427
772,4.790677740103589
773,4.5489770902492825
774,4.351527539347721
775,4.204567906906777
776,4.113513175119199
777,4.082106074071084
778,4.111713676565629
779,4.201046145443494
780,4.34642244544113
781,4.5424649071097125
782,4.782947500277633
783,5.061539898934004
784,5.372316586593688
785,5.710024944313156
786,6.07017167984294
787,6.44899864946924
788,6.84340433840825
789,7.250847005490715
790,7.669249093302582
791,8.096911819527941
792,8.532442813831222
793,8.974696637178823
794,9.422726733142467
795,9.875746981649868
796,10.33310107391074
797,10.794238146425347
798,11.258693375335918
799,11.726072483057646
800,12.196039325781566
801,12.668305908609064
802,13.142624317547394
803,11.57559090312173
804,11.101211830900414
805,10.62918169346127
806,10.159827893753956
807,9.693539198290258
808,9.230780115834119
809,8.772109262028565
810,8.318202946734118
811,7.869885616776457
812,7.428169288541677
813,6.994304707211615
814,6.56984761584402
815,6.1567440302078635
816,5.757438354996863
817,5.375006583221808
818,5.0133117923949815
819,4.677167357050139
820,4.372469993486998
821,4.106226150863222
822,3.886346942839997
823,3.7210605905051577
824,3.617857276938851
825,3.582107010460212
826,3.6158111112829165
827,3.7170807565300223
828,3.8806299370919928
829,4.099010620472141
830,4.363999017510454
831,4.667663953512615
832,5.002967733356853
833,5.363980378329009
834,5.745858061002501
835,6.144711890339223
836,6.557444896708247
837,6.98159601605921
838,7.4152061528687545
839,7.856709339642865
840,8.304846838185533
841,8.758600365572631
842,9.21714053933745
843,9.679787140220938
844,10.145978436704636
845,10.615247420393189
846,11.087203306255958
847,11.561517050644428
848,12.03790994610072
849,12.516144583238061
850,12.996017643363226
851,13.477354115133174
852,10.950105239172066
853,10.471265640171312
854,9.994498660018976
855,9.520115693793322
856,9.048491707533291
857,8.580081674400747
858,8.115442125816456
859,7.655259646515272
860,7.200388851558916
861,6.751903359182706
862,6.311164577938966
863,5.879914768763263
864,5.460402645044516
865,5.05555104851073
866,4.669175062276712
867,4.3062507033701065
868,3.973209594064268
869,3.6781780593730296
870,3.430975545605353
871,3.24255956809289
872,3.1235863859863957
873,3.082108250663554
874,3.1212162095723452
875,3.2379916591903015
876,3.424498407515291
877,3.67012107445566
878,3.9638854750424324
879,4.295926840315274
880,4.658066849609392
881,5.043826536818924
882,5.448191029287389
883,5.867314960839957
884,6.298252472534361
885,6.738737535019002
886,7.187014882686885
887,7.6417133080253405
888,8.101751763670645
889,8.566269958285764
890,9.034576932890548
891,9.506112755191094
892,9.9804197843826
893,10.45712094367204
894,10.935903153771672
895,11.416504594084918
896,11.898704824679482
897,12.382317063576574
898,12.867182101028508
899,13.353163467100867
900,13.840143566350966
901,14.328020564449746
902,10.82001411197618
903,10.335148994642143
904,9.851796998494297
905,9.37019228498701
906,8.890618809493459
907,8.413423926904413
908,7.93903656194481
909,7.4679917574931265
910,7.000964237022933
911,6.5388148472152725
912,6.082655584878343
913,5.633941632848222
914,5.194602745199029
915,4.767231590610854
916,4.355352614497119
917,3.9637981475720605
918,3.5992075673381914
919,3.270610718332786
920,2.9898986318873937
921,2.7716589232896083
922,2.6314810554400183
923,2.5821099711725126
924,2.6286672024654085
925,2.766313543220674
926,2.9824637428634273
927,3.2615470770147907
928,3.588911909433349
929,3.952579923513417
930,4.343441885170115
931,4.754796185741187
932,5.181764769461052
933,5.620790467907209
934,6.069257355081044
935,6.525219092129715
936,6.987208566973147
937,7.45410510500568
938,7.92504146831804
939,8.399338166346759
940,8.876456556010295
941,9.3559649608593
942,9.83751389868984
943,10.320817751758073
944,10.805641046374499
945,11.291788068378816
946,11.779094920208045
947,12.267423384613405
948,12.756656139265045
949,13.24669299159369
950,13.737447891498121
951,14.228846542489485
952,10.711704160299789
953,10.221702665205667
954,9.732718260278647
955,9.24491233555247
956,8.758481800525649
957,8.273669246968229
958,7.790776737034417
959,7.31018478045565
960,6.832378859701373
961,6.357987121769202
962,5.887834882082872
963,5.423024889926344
964,4.965057735298698
965,4.516015685639083
966,4.078847512598019
967,3.6578130609854633
968,3.259171021472277
969,2.892195551011973
970,2.570485258347585
971,2.313005365638189
972,2.143033639390632
973,2.082112518008731
974,2.139577504026779
975,2.306597332398151
976,2.561833447340999
977,2.881942048342379
978,3.2477976119353054
979,3.6456533963312356
980,4.0661269095135575
981,4.5028865633456805
982,4.9516246586800055
983,5.4093609713659045
984,5.873992294566404
985,6.344003848888672
986,6.81828308247781
987,7.295997776239511
988,7.77651483049963
989,8.25934514759309
990,8.744105536025872
991,9.230491914478181
992,9.71826014991037
993,10.207212141394177
994,10.697185567125285
995,11.188046228703309
996,11.679682263387608
997,12.17199971786805
998,12.664919126858596
999,13.15837284195723
1000,13.652302926834226
1001,10.62584145619555
1002,10.131688211265326
1003,9.638138065434712
1004,9.145288662829094
1005,8.653259737495413
1006,8.162199669369034
1007,7.672294493874488
1008,7.183780492110375
1009,6.696962111055608
1010,6.212237992463199
1011,5.730139634694079
1012,5.2513902531787515
1013,4.776996854643051
1014,4.308398578051757
1015,3.847713303437147
1016,3.3981608295570718
1017,2.9648096703877656
1018,2.555913875644798
1019,2.1852448599190013
1020,1.875605090601755
1021,1.6614733864796087
1022,1.582116674606782
1023,1.657013135179569
1024,1.8676969476460648
1025,2.175061205192909
1026,2.544305524976125
1027,2.952302484928134
1028,3.3850685843275965
1029,3.83422595561222
1030,4.294634796671218
1031,4.763033423656404
1032,5.237278563620313
1033,5.715915159538817
1034,6.19792590058436
1035,6.682580701138091
1036,7.169343358028827
1037,7.657811929226315
1038,8.147679602284914
1039,8.638708367550006
1040,9.130710904287094
1041,9.62353786170949
1042,10.117068761941121
1043,10.611205383552505
1044,11.105866875216112
1045,11.600986096367468
1046,12.096506841489411
1047,12.592381709759632
1048,13.088570452206676
1049,13.585038676443528
1050,10.562973411242885
1051,10.065734282441245
1052,9.568782890357673
1053,9.072166519684838
1054,8.575943371955027
1055,8.080185893719781
1056,7.584985394524959
1057,7.090458574256375
1058,6.596756941962813
1059,6.104080725991699
1060,5.6126999623632265
1061,5.1229874317238915
1062,4.635471883604706
1063,4.150927479706019
1064,3.6705310651004392
1065,3.196153572335999
1066,2.7309333598689247
1067,2.28048161012839
1068,1.855585010777619
1069,1.4784434687573884
1070,1.1951545709238542
1071,1.082124672340939
1072,1.1889462412480165
1073,1.4683979442462418
1074,1.8435812650261425
1075,2.26746361356565
1076,2.7173499216944803
1077,3.1822303428604597
1078,3.6563902025236037
1079,4.1366397802080135
1080,4.62108082912301
1081,5.108521056761635
1082,5.598177091291934
1083,6.089514439062824
1084,6.582156596560387
